timestamp,memory_used,gpu_util,time_sec
2025-07-21 13:00:05.978,1.0,0.0,0.0
2025-07-21 13:00:11.055,1.0,0.0,5.077
2025-07-21 13:00:16.108,126.0,1.0,10.13
2025-07-21 13:00:21.158,220.0,58.0,15.18
2025-07-21 13:00:26.203,220.0,62.0,20.225
2025-07-21 13:00:31.263,228.0,28.0,25.285
2025-07-21 13:00:36.308,228.0,24.0,30.33
2025-07-21 13:00:41.354,228.0,60.0,35.376
2025-07-21 13:00:46.399,228.0,15.0,40.421
2025-07-21 13:00:51.445,228.0,38.0,45.467
2025-07-21 13:00:56.491,228.0,11.0,50.513
2025-07-21 13:01:01.537,228.0,60.0,55.559
2025-07-21 13:01:06.583,228.0,12.0,60.605
2025-07-21 13:01:11.629,228.0,36.0,65.651
2025-07-21 13:01:16.675,228.0,9.0,70.697
2025-07-21 13:01:21.721,228.0,62.0,75.743
2025-07-21 13:01:26.767,228.0,11.0,80.789
2025-07-21 13:01:31.813,228.0,36.0,85.835
2025-07-21 13:01:36.858,228.0,3.0,90.88
2025-07-21 13:01:41.903,228.0,58.0,95.925
2025-07-21 13:01:46.949,228.0,17.0,100.971
2025-07-21 13:01:51.996,228.0,35.0,106.018
2025-07-21 13:01:57.042,228.0,28.0,111.064
2025-07-21 13:02:02.089,228.0,60.0,116.111
2025-07-21 13:02:07.135,228.0,5.0,121.157
2025-07-21 13:02:12.181,228.0,36.0,126.203
2025-07-21 13:02:17.227,228.0,11.0,131.249
2025-07-21 13:02:22.273,228.0,60.0,136.295
2025-07-21 13:02:27.319,228.0,22.0,141.341
2025-07-21 13:02:32.365,228.0,36.0,146.387
2025-07-21 13:02:37.410,228.0,34.0,151.432
2025-07-21 13:02:42.456,228.0,61.0,156.478
2025-07-21 13:02:47.502,228.0,49.0,161.524
2025-07-21 13:02:52.550,228.0,36.0,166.572
2025-07-21 13:02:57.597,228.0,40.0,171.619
2025-07-21 13:03:02.642,228.0,62.0,176.664
2025-07-21 13:03:07.688,228.0,60.0,181.71
2025-07-21 13:03:12.733,228.0,34.0,186.755
2025-07-21 13:03:17.779,228.0,35.0,191.801
2025-07-21 13:03:22.824,228.0,60.0,196.846
2025-07-21 13:03:27.870,228.0,61.0,201.892
2025-07-21 13:03:32.916,228.0,34.0,206.938
2025-07-21 13:03:37.963,228.0,35.0,211.985
2025-07-21 13:03:43.008,228.0,62.0,217.03
2025-07-21 13:03:48.055,228.0,60.0,222.077
2025-07-21 13:03:53.100,228.0,36.0,227.122
2025-07-21 13:03:58.146,228.0,35.0,232.168
2025-07-21 13:04:03.191,228.0,60.0,237.213
2025-07-21 13:04:08.237,228.0,60.0,242.259
2025-07-21 13:04:13.284,228.0,21.0,247.306
2025-07-21 13:04:18.331,228.0,35.0,252.353
2025-07-21 13:04:23.377,228.0,61.0,257.399
2025-07-21 13:04:28.423,228.0,61.0,262.445
2025-07-21 13:04:33.470,228.0,33.0,267.492
2025-07-21 13:04:38.516,228.0,35.0,272.538
2025-07-21 13:04:43.563,228.0,61.0,277.585
2025-07-21 13:04:48.608,228.0,61.0,282.63
2025-07-21 13:04:53.654,228.0,23.0,287.676
2025-07-21 13:04:58.700,228.0,35.0,292.722
2025-07-21 13:05:03.747,228.0,60.0,297.769
2025-07-21 13:05:08.793,228.0,63.0,302.815
2025-07-21 13:05:13.838,228.0,8.0,307.86
2025-07-21 13:05:18.884,228.0,35.0,312.906
2025-07-21 13:05:23.930,228.0,50.0,317.952
2025-07-21 13:05:28.975,228.0,49.0,322.997
2025-07-21 13:05:34.021,170.0,0.0,328.043
