timestamp,memory_used,gpu_util,time_sec
2025-07-16 10:40:46.409,1.0,0.0,0.0
2025-07-16 10:40:51.485,1.0,0.0,5.076
2025-07-16 10:40:56.538,106.0,0.0,10.129
2025-07-16 10:41:01.584,470.0,70.0,15.175
2025-07-16 10:41:06.633,470.0,70.0,20.224
2025-07-16 10:41:11.679,470.0,38.0,25.27
2025-07-16 10:41:16.724,470.0,48.0,30.315
2025-07-16 10:41:21.769,470.0,47.0,35.36
2025-07-16 10:41:26.814,470.0,52.0,40.405
2025-07-16 10:41:31.859,470.0,50.0,45.45
2025-07-16 10:41:36.904,470.0,68.0,50.495
2025-07-16 10:41:41.951,470.0,67.0,55.542
2025-07-16 10:41:46.997,470.0,63.0,60.588
2025-07-16 10:41:52.042,470.0,0.0,65.633
2025-07-16 10:41:57.088,470.0,41.0,70.679
2025-07-16 10:42:02.134,470.0,41.0,75.725
2025-07-16 10:42:07.178,470.0,41.0,80.769
2025-07-16 10:42:12.223,470.0,37.0,85.814
2025-07-16 10:42:17.268,470.0,51.0,90.859
2025-07-16 10:42:22.315,470.0,67.0,95.906
2025-07-16 10:42:27.362,470.0,67.0,100.953
2025-07-16 10:42:32.409,470.0,43.0,106.0
2025-07-16 10:42:37.453,470.0,0.0,111.044
2025-07-16 10:42:42.498,470.0,39.0,116.089
2025-07-16 10:42:47.542,470.0,40.0,121.133
2025-07-16 10:42:52.589,470.0,40.0,126.18
2025-07-16 10:42:57.634,470.0,40.0,131.225
2025-07-16 10:43:02.679,470.0,15.0,136.27
2025-07-16 10:43:07.724,470.0,66.0,141.315
2025-07-16 10:43:12.772,470.0,67.0,146.363
2025-07-16 10:43:17.819,470.0,22.0,151.41
2025-07-16 10:43:22.865,470.0,0.0,156.456
2025-07-16 10:43:27.909,470.0,39.0,161.5
2025-07-16 10:43:32.954,470.0,40.0,166.545
2025-07-16 10:43:37.999,470.0,39.0,171.59
2025-07-16 10:43:43.043,470.0,40.0,176.634
2025-07-16 10:43:48.088,470.0,46.0,181.679
2025-07-16 10:43:53.132,470.0,69.0,186.723
2025-07-16 10:43:58.180,470.0,66.0,191.771
2025-07-16 10:44:03.227,470.0,65.0,196.818
2025-07-16 10:44:08.272,470.0,17.0,201.863
2025-07-16 10:44:13.317,470.0,39.0,206.908
2025-07-16 10:44:18.361,470.0,40.0,211.952
2025-07-16 10:44:23.406,470.0,39.0,216.997
2025-07-16 10:44:28.451,470.0,39.0,222.042
2025-07-16 10:44:33.496,470.0,39.0,227.087
2025-07-16 10:44:38.541,470.0,12.0,232.132
2025-07-16 10:44:43.588,470.0,69.0,237.179
2025-07-16 10:44:48.634,470.0,68.0,242.225
2025-07-16 10:44:53.681,470.0,17.0,247.272
2025-07-16 10:44:58.726,470.0,41.0,252.317
2025-07-16 10:45:03.772,470.0,38.0,257.363
2025-07-16 10:45:08.818,470.0,38.0,262.409
2025-07-16 10:45:13.865,470.0,39.0,267.456
2025-07-16 10:45:18.909,470.0,51.0,272.5
2025-07-16 10:45:23.954,470.0,2.0,277.545
2025-07-16 10:45:29.000,470.0,67.0,282.591
2025-07-16 10:45:34.047,470.0,69.0,287.638
2025-07-16 10:45:39.093,470.0,0.0,292.684
2025-07-16 10:45:44.137,470.0,1.0,297.728
2025-07-16 10:45:49.183,470.0,38.0,302.774
2025-07-16 10:45:54.228,470.0,39.0,307.819
2025-07-16 10:45:59.273,470.0,40.0,312.864
2025-07-16 10:46:04.318,470.0,39.0,317.909
2025-07-16 10:46:09.364,470.0,51.0,322.955
2025-07-16 10:46:14.409,470.0,66.0,328.0
2025-07-16 10:46:19.459,470.0,70.0,333.05
2025-07-16 10:46:24.506,470.0,66.0,338.097
2025-07-16 10:46:29.553,470.0,8.0,343.144
2025-07-16 10:46:34.598,470.0,40.0,348.189
2025-07-16 10:46:39.645,470.0,39.0,353.236
2025-07-16 10:46:44.690,470.0,40.0,358.281
2025-07-16 10:46:49.735,470.0,40.0,363.326
2025-07-16 10:46:54.779,470.0,39.0,368.37
2025-07-16 10:46:59.825,470.0,12.0,373.416
2025-07-16 10:47:04.872,470.0,67.0,378.463
2025-07-16 10:47:09.918,470.0,70.0,383.509
2025-07-16 10:47:14.967,470.0,15.0,388.558
2025-07-16 10:47:20.012,470.0,39.0,393.603
2025-07-16 10:47:25.057,470.0,39.0,398.648
2025-07-16 10:47:30.103,470.0,40.0,403.694
2025-07-16 10:47:35.147,470.0,40.0,408.738
2025-07-16 10:47:40.192,470.0,39.0,413.783
2025-07-16 10:47:45.237,470.0,1.0,418.828
2025-07-16 10:47:50.282,470.0,67.0,423.873
2025-07-16 10:47:55.328,470.0,71.0,428.919
2025-07-16 10:48:00.376,470.0,3.0,433.967
2025-07-16 10:48:05.422,470.0,23.0,439.013
2025-07-16 10:48:10.467,470.0,37.0,444.058
2025-07-16 10:48:15.511,470.0,39.0,449.102
2025-07-16 10:48:20.557,470.0,39.0,454.148
2025-07-16 10:48:25.603,470.0,39.0,459.194
2025-07-16 10:48:30.648,470.0,34.0,464.239
2025-07-16 10:48:35.693,470.0,68.0,469.284
2025-07-16 10:48:40.738,470.0,69.0,474.329
2025-07-16 10:48:45.785,470.0,40.0,479.376
2025-07-16 10:48:50.830,470.0,0.0,484.421
2025-07-16 10:48:55.876,470.0,39.0,489.467
2025-07-16 10:49:00.921,470.0,40.0,494.512
2025-07-16 10:49:05.966,470.0,39.0,499.557
2025-07-16 10:49:11.010,470.0,39.0,504.601
2025-07-16 10:49:16.055,470.0,40.0,509.646
2025-07-16 10:49:21.100,470.0,43.0,514.691
2025-07-16 10:49:26.145,470.0,69.0,519.736
2025-07-16 10:49:31.193,470.0,69.0,524.784
2025-07-16 10:49:36.240,470.0,39.0,529.831
2025-07-16 10:49:41.285,470.0,40.0,534.876
2025-07-16 10:49:46.329,470.0,37.0,539.92
2025-07-16 10:49:51.375,470.0,38.0,544.966
2025-07-16 10:49:56.420,470.0,38.0,550.011
2025-07-16 10:50:01.464,470.0,52.0,555.055
2025-07-16 10:50:06.511,470.0,0.0,560.102
2025-07-16 10:50:11.556,470.0,68.0,565.147
2025-07-16 10:50:16.603,470.0,70.0,570.194
2025-07-16 10:50:21.650,470.0,0.0,575.241
2025-07-16 10:50:26.771,470.0,0.0,580.362
2025-07-16 10:50:31.816,470.0,38.0,585.407
2025-07-16 10:50:36.862,470.0,39.0,590.453
2025-07-16 10:50:41.906,470.0,40.0,595.497
2025-07-16 10:50:46.951,470.0,40.0,600.542
2025-07-16 10:50:51.997,470.0,39.0,605.588
2025-07-16 10:50:57.042,470.0,68.0,610.633
2025-07-16 10:51:02.089,470.0,68.0,615.68
2025-07-16 10:51:07.136,470.0,54.0,620.727
2025-07-16 10:51:12.181,470.0,4.0,625.772
2025-07-16 10:51:17.227,470.0,37.0,630.818
2025-07-16 10:51:22.272,470.0,36.0,635.863
2025-07-16 10:51:27.317,470.0,37.0,640.908
2025-07-16 10:51:32.363,470.0,38.0,645.954
2025-07-16 10:51:37.410,470.0,50.0,651.001
2025-07-16 10:51:42.454,470.0,0.0,656.045
2025-07-16 10:51:47.499,470.0,57.0,661.09
2025-07-16 10:51:52.545,494.0,56.0,666.136
2025-07-16 10:51:57.590,494.0,57.0,671.181
2025-07-16 10:52:02.637,494.0,56.0,676.228
2025-07-16 10:52:07.683,494.0,0.0,681.274
2025-07-16 10:52:12.728,494.0,0.0,686.319
2025-07-16 10:52:17.773,494.0,0.0,691.364
2025-07-16 10:52:22.819,494.0,0.0,696.41
