timestamp,memory_used,gpu_util,time_sec
2025-07-17 10:29:03.997,1.0,0.0,0.0
2025-07-17 10:29:09.072,1.0,0.0,5.075
2025-07-17 10:29:14.124,126.0,1.0,10.127
2025-07-17 10:29:19.170,314.0,27.0,15.173
2025-07-17 10:29:24.215,314.0,34.0,20.218
2025-07-17 10:29:29.260,314.0,37.0,25.263
2025-07-17 10:29:34.305,314.0,36.0,30.308
2025-07-17 10:29:39.351,314.0,36.0,35.354
2025-07-17 10:29:44.397,314.0,36.0,40.4
2025-07-17 10:29:49.443,314.0,37.0,45.446
2025-07-17 10:29:54.488,314.0,35.0,50.491
2025-07-17 10:29:59.533,314.0,37.0,55.536
2025-07-17 10:30:04.577,314.0,37.0,60.58
2025-07-17 10:30:09.621,314.0,34.0,65.624
2025-07-17 10:30:14.666,314.0,37.0,70.669
2025-07-17 10:30:19.712,314.0,41.0,75.715
2025-07-17 10:30:24.756,314.0,40.0,80.759
2025-07-17 10:30:29.800,314.0,24.0,85.803
2025-07-17 10:30:34.844,314.0,27.0,90.847
2025-07-17 10:30:39.890,314.0,32.0,95.893
2025-07-17 10:30:44.935,314.0,46.0,100.938
2025-07-17 10:30:49.980,314.0,35.0,105.983
2025-07-17 10:30:55.026,314.0,38.0,111.029
2025-07-17 10:31:00.072,314.0,35.0,116.075
2025-07-17 10:31:05.117,314.0,37.0,121.12
2025-07-17 10:31:10.162,314.0,36.0,126.165
2025-07-17 10:31:15.207,314.0,37.0,131.21
2025-07-17 10:31:20.252,314.0,37.0,136.255
2025-07-17 10:31:25.297,314.0,34.0,141.3
2025-07-17 10:31:30.342,314.0,36.0,146.345
2025-07-17 10:31:35.387,314.0,36.0,151.39
2025-07-17 10:31:40.432,314.0,36.0,156.435
2025-07-17 10:31:45.477,314.0,36.0,161.48
2025-07-17 10:31:50.523,314.0,4.0,166.526
2025-07-17 10:31:55.567,314.0,30.0,171.57
2025-07-17 10:32:00.611,314.0,29.0,176.614
2025-07-17 10:32:05.655,314.0,29.0,181.658
2025-07-17 10:32:10.700,314.0,29.0,186.703
2025-07-17 10:32:15.744,314.0,30.0,191.747
2025-07-17 10:32:20.788,314.0,28.0,196.791
2025-07-17 10:32:25.832,314.0,29.0,201.835
2025-07-17 10:32:30.877,336.0,0.0,206.88
2025-07-17 10:32:35.926,336.0,35.0,211.929
2025-07-17 10:32:40.973,336.0,35.0,216.976
2025-07-17 10:32:46.018,336.0,35.0,222.021
2025-07-17 10:32:51.063,336.0,35.0,227.066
2025-07-17 10:32:56.109,336.0,36.0,232.112
2025-07-17 10:33:01.154,336.0,34.0,237.157
2025-07-17 10:33:06.199,336.0,33.0,242.202
2025-07-17 10:33:11.244,336.0,37.0,247.247
2025-07-17 10:33:16.289,336.0,37.0,252.292
2025-07-17 10:33:21.334,336.0,36.0,257.337
2025-07-17 10:33:26.379,336.0,36.0,262.382
2025-07-17 10:33:31.424,336.0,0.0,267.427
2025-07-17 10:33:36.469,336.0,30.0,272.472
2025-07-17 10:33:41.514,336.0,29.0,277.517
2025-07-17 10:33:46.558,336.0,29.0,282.561
2025-07-17 10:33:51.602,336.0,0.0,287.605
2025-07-17 10:33:56.647,336.0,30.0,292.65
2025-07-17 10:34:01.690,336.0,28.0,297.693
2025-07-17 10:34:06.736,336.0,29.0,302.739
2025-07-17 10:34:11.780,336.0,4.0,307.783
2025-07-17 10:34:16.825,336.0,35.0,312.828
2025-07-17 10:34:21.869,336.0,35.0,317.872
2025-07-17 10:34:26.914,336.0,34.0,322.917
2025-07-17 10:34:31.960,336.0,35.0,327.963
2025-07-17 10:34:37.005,336.0,36.0,333.008
2025-07-17 10:34:42.051,336.0,36.0,338.054
2025-07-17 10:34:47.096,336.0,35.0,343.099
2025-07-17 10:34:52.142,336.0,35.0,348.145
2025-07-17 10:34:57.188,336.0,34.0,353.191
2025-07-17 10:35:02.233,336.0,36.0,358.236
2025-07-17 10:35:07.278,336.0,37.0,363.281
2025-07-17 10:35:12.323,336.0,36.0,368.326
2025-07-17 10:35:17.368,336.0,0.0,373.371
2025-07-17 10:35:22.412,336.0,30.0,378.415
2025-07-17 10:35:27.457,336.0,28.0,383.46
2025-07-17 10:35:32.501,336.0,29.0,388.504
2025-07-17 10:35:37.546,336.0,20.0,393.549
2025-07-17 10:35:42.591,336.0,30.0,398.594
2025-07-17 10:35:47.634,336.0,29.0,403.637
2025-07-17 10:35:52.680,336.0,28.0,408.683
2025-07-17 10:35:57.724,336.0,0.0,413.727
2025-07-17 10:36:02.768,336.0,35.0,418.771
2025-07-17 10:36:07.815,336.0,35.0,423.818
2025-07-17 10:36:12.860,336.0,36.0,428.863
2025-07-17 10:36:17.906,336.0,36.0,433.909
2025-07-17 10:36:22.951,336.0,34.0,438.954
