timestamp,memory_used,gpu_util,time_sec
2025-07-15 15:45:42.398,1.0,0.0,0.0
2025-07-15 15:45:47.474,1.0,0.0,5.076
2025-07-15 15:45:52.527,126.0,1.0,10.129
2025-07-15 15:45:57.572,298.0,27.0,15.174
2025-07-15 15:46:02.618,300.0,22.0,20.22
2025-07-15 15:46:07.664,300.0,7.0,25.266
2025-07-15 15:46:12.709,300.0,25.0,30.311
2025-07-15 15:46:17.754,300.0,29.0,35.356
2025-07-15 15:46:22.800,300.0,23.0,40.402
2025-07-15 15:46:27.845,300.0,16.0,45.447
2025-07-15 15:46:32.891,300.0,19.0,50.493
2025-07-15 15:46:37.935,300.0,22.0,55.537
2025-07-15 15:46:42.980,300.0,29.0,60.582
2025-07-15 15:46:48.025,300.0,22.0,65.627
2025-07-15 15:46:53.070,300.0,18.0,70.672
2025-07-15 15:46:58.116,300.0,19.0,75.718
2025-07-15 15:47:03.159,300.0,21.0,80.761
2025-07-15 15:47:08.204,300.0,29.0,85.806
2025-07-15 15:47:13.248,300.0,23.0,90.85
2025-07-15 15:47:18.293,300.0,15.0,95.895
2025-07-15 15:47:23.338,300.0,18.0,100.94
2025-07-15 15:47:28.382,300.0,30.0,105.984
2025-07-15 15:47:33.429,300.0,24.0,111.031
2025-07-15 15:47:38.474,300.0,22.0,116.076
2025-07-15 15:47:43.518,300.0,28.0,121.12
2025-07-15 15:47:48.564,300.0,10.0,126.166
2025-07-15 15:47:53.608,300.0,31.0,131.21
2025-07-15 15:47:58.654,300.0,28.0,136.256
2025-07-15 15:48:03.699,300.0,22.0,141.301
2025-07-15 15:48:08.744,300.0,27.0,146.346
2025-07-15 15:48:13.789,300.0,15.0,151.391
2025-07-15 15:48:18.834,300.0,30.0,156.436
2025-07-15 15:48:23.879,300.0,29.0,161.481
2025-07-15 15:48:28.924,300.0,22.0,166.526
2025-07-15 15:48:33.969,300.0,23.0,171.571
2025-07-15 15:48:39.013,300.0,15.0,176.615
2025-07-15 15:48:44.059,300.0,23.0,181.661
2025-07-15 15:48:49.103,300.0,29.0,186.705
2025-07-15 15:48:54.148,300.0,23.0,191.75
2025-07-15 15:48:59.193,300.0,30.0,196.795
2025-07-15 15:49:04.239,300.0,7.0,201.841
2025-07-15 15:49:09.285,300.0,33.0,206.887
2025-07-15 15:49:14.330,300.0,23.0,211.932
2025-07-15 15:49:19.375,300.0,23.0,216.977
2025-07-15 15:49:24.419,300.0,29.0,222.021
2025-07-15 15:49:29.464,300.0,6.0,227.066
2025-07-15 15:49:34.509,300.0,23.0,232.111
2025-07-15 15:49:39.555,302.0,32.0,237.157
2025-07-15 15:49:44.602,1.0,1.0,242.204
