timestamp,memory_used,gpu_util,time_sec
2025-07-16 12:31:59.839,1.0,0.0,0.0
2025-07-16 12:32:04.917,1.0,0.0,5.078
2025-07-16 12:32:09.971,106.0,0.0,10.132
2025-07-16 12:32:15.018,242.0,0.0,15.179
2025-07-16 12:32:20.065,242.0,20.0,20.226
2025-07-16 12:32:25.111,242.0,20.0,25.272
2025-07-16 12:32:30.158,242.0,19.0,30.319
2025-07-16 12:32:35.205,242.0,19.0,35.366
2025-07-16 12:32:40.251,242.0,21.0,40.412
2025-07-16 12:32:45.298,242.0,20.0,45.459
2025-07-16 12:32:50.345,242.0,20.0,50.506
2025-07-16 12:32:55.392,242.0,19.0,55.553
2025-07-16 12:33:00.438,242.0,20.0,60.599
2025-07-16 12:33:05.486,242.0,20.0,65.647
2025-07-16 12:33:10.531,242.0,20.0,70.692
2025-07-16 12:33:15.578,242.0,19.0,75.739
2025-07-16 12:33:20.624,242.0,20.0,80.785
2025-07-16 12:33:25.670,242.0,20.0,85.831
2025-07-16 12:33:30.715,242.0,30.0,90.876
2025-07-16 12:33:35.760,242.0,6.0,95.921
2025-07-16 12:33:40.806,242.0,23.0,100.967
2025-07-16 12:33:45.854,242.0,23.0,106.015
2025-07-16 12:33:50.900,242.0,31.0,111.061
2025-07-16 12:33:55.946,242.0,31.0,116.107
2025-07-16 12:34:00.992,242.0,31.0,121.153
2025-07-16 12:34:06.039,242.0,32.0,126.2
2025-07-16 12:34:11.085,242.0,31.0,131.246
2025-07-16 12:34:16.130,242.0,32.0,136.291
2025-07-16 12:34:21.176,242.0,9.0,141.337
2025-07-16 12:34:26.222,242.0,20.0,146.383
2025-07-16 12:34:31.269,242.0,20.0,151.43
2025-07-16 12:34:36.315,242.0,20.0,156.476
2025-07-16 12:34:41.362,242.0,21.0,161.523
2025-07-16 12:34:46.408,242.0,20.0,166.569
2025-07-16 12:34:51.455,242.0,20.0,171.616
2025-07-16 12:34:56.502,242.0,20.0,176.663
2025-07-16 12:35:01.551,242.0,20.0,181.712
2025-07-16 12:35:06.597,242.0,20.0,186.758
2025-07-16 12:35:11.645,242.0,20.0,191.806
2025-07-16 12:35:16.691,242.0,20.0,196.852
2025-07-16 12:35:21.738,242.0,20.0,201.899
2025-07-16 12:35:26.785,242.0,20.0,206.946
2025-07-16 12:35:31.831,242.0,0.0,211.992
2025-07-16 12:35:36.877,242.0,22.0,217.038
2025-07-16 12:35:41.923,242.0,22.0,222.084
2025-07-16 12:35:46.968,242.0,3.0,227.129
2025-07-16 12:35:52.015,242.0,22.0,232.176
2025-07-16 12:35:57.063,242.0,23.0,237.224
2025-07-16 12:36:02.109,242.0,22.0,242.27
2025-07-16 12:36:07.154,242.0,23.0,247.315
2025-07-16 12:36:12.200,242.0,22.0,252.361
2025-07-16 12:36:17.246,242.0,21.0,257.407
2025-07-16 12:36:22.291,242.0,22.0,262.452
2025-07-16 12:36:27.336,242.0,23.0,267.497
2025-07-16 12:36:32.383,242.0,23.0,272.544
2025-07-16 12:36:37.429,242.0,23.0,277.59
2025-07-16 12:36:42.475,242.0,0.0,282.636
2025-07-16 12:36:47.523,242.0,20.0,287.684
2025-07-16 12:36:52.570,242.0,20.0,292.731
2025-07-16 12:36:57.615,242.0,20.0,297.776
2025-07-16 12:37:02.662,242.0,20.0,302.823
2025-07-16 12:37:07.708,242.0,19.0,307.869
2025-07-16 12:37:12.754,242.0,19.0,312.915
2025-07-16 12:37:17.802,242.0,20.0,317.963
