timestamp,memory_used,gpu_util,time_sec
2025-07-22 09:47:38.716,2.0,0.0,0.0
2025-07-22 09:47:43.793,2.0,0.0,5.077
2025-07-22 09:47:48.846,2.0,0.0,10.13
2025-07-22 09:47:53.899,108.0,0.0,15.183
2025-07-22 09:47:58.946,764.0,91.0,20.23
2025-07-22 09:48:03.991,764.0,90.0,25.275
2025-07-22 09:48:09.036,764.0,89.0,30.32
2025-07-22 09:48:14.081,764.0,89.0,35.365
2025-07-22 09:48:19.128,764.0,89.0,40.412
2025-07-22 09:48:24.173,764.0,89.0,45.457
2025-07-22 09:48:29.219,768.0,55.0,50.503
2025-07-22 09:48:34.264,768.0,81.0,55.548
2025-07-22 09:48:39.309,768.0,82.0,60.593
2025-07-22 09:48:44.355,768.0,82.0,65.639
2025-07-22 09:48:49.400,768.0,82.0,70.684
2025-07-22 09:48:54.445,768.0,82.0,75.729
2025-07-22 09:48:59.490,768.0,82.0,80.774
2025-07-22 09:49:04.536,768.0,82.0,85.82
2025-07-22 09:49:09.581,768.0,82.0,90.865
2025-07-22 09:49:14.627,768.0,82.0,95.911
2025-07-22 09:49:19.673,768.0,17.0,100.957
2025-07-22 09:49:24.718,768.0,88.0,106.002
2025-07-22 09:49:29.763,768.0,90.0,111.047
2025-07-22 09:49:34.809,768.0,90.0,116.093
2025-07-22 09:49:39.853,768.0,89.0,121.137
2025-07-22 09:49:44.899,768.0,90.0,126.183
2025-07-22 09:49:49.945,768.0,0.0,131.229
2025-07-22 09:49:54.990,768.0,0.0,136.274
2025-07-22 09:50:00.034,768.0,70.0,141.318
2025-07-22 09:50:05.080,768.0,71.0,146.364
2025-07-22 09:50:10.124,768.0,71.0,151.408
2025-07-22 09:50:15.168,768.0,71.0,156.452
2025-07-22 09:50:20.213,768.0,70.0,161.497
2025-07-22 09:50:25.256,768.0,71.0,166.54
2025-07-22 09:50:30.302,768.0,72.0,171.586
2025-07-22 09:50:35.348,768.0,71.0,176.632
2025-07-22 09:50:40.393,768.0,71.0,181.677
2025-07-22 09:50:45.438,768.0,81.0,186.722
2025-07-22 09:50:50.484,768.0,82.0,191.768
2025-07-22 09:50:55.530,768.0,89.0,196.814
2025-07-22 09:51:00.575,768.0,90.0,201.859
2025-07-22 09:51:05.621,768.0,88.0,206.905
2025-07-22 09:51:10.716,768.0,91.0,212.0
2025-07-22 09:51:15.761,768.0,90.0,217.045
2025-07-22 09:51:20.808,768.0,90.0,222.092
2025-07-22 09:51:25.854,768.0,71.0,227.138
2025-07-22 09:51:30.899,768.0,73.0,232.183
2025-07-22 09:51:35.944,768.0,71.0,237.228
2025-07-22 09:51:40.988,768.0,71.0,242.272
2025-07-22 09:51:46.031,768.0,71.0,247.315
2025-07-22 09:51:51.076,768.0,71.0,252.36
2025-07-22 09:51:56.121,768.0,71.0,257.405
2025-07-22 09:52:01.166,768.0,71.0,262.45
2025-07-22 09:52:06.210,768.0,71.0,267.494
2025-07-22 09:52:11.255,768.0,71.0,272.539
2025-07-22 09:52:16.301,768.0,82.0,277.585
2025-07-22 09:52:21.346,768.0,82.0,282.63
2025-07-22 09:52:26.393,768.0,0.0,287.677
2025-07-22 09:52:31.438,768.0,91.0,292.722
2025-07-22 09:52:36.485,768.0,90.0,297.769
2025-07-22 09:52:41.531,768.0,89.0,302.815
2025-07-22 09:52:46.576,768.0,89.0,307.86
2025-07-22 09:52:51.623,768.0,90.0,312.907
2025-07-22 09:52:56.668,768.0,0.0,317.952
2025-07-22 09:53:01.712,768.0,26.0,322.996
2025-07-22 09:53:06.757,768.0,75.0,328.041
2025-07-22 09:53:11.803,768.0,73.0,333.087
2025-07-22 09:53:16.848,768.0,74.0,338.132
2025-07-22 09:53:21.893,768.0,75.0,343.177
2025-07-22 09:53:26.938,768.0,74.0,348.222
2025-07-22 09:53:31.982,768.0,73.0,353.266
2025-07-22 09:53:37.027,768.0,73.0,358.311
2025-07-22 09:53:42.071,768.0,75.0,363.355
2025-07-22 09:53:47.117,768.0,74.0,368.401
2025-07-22 09:53:52.162,768.0,74.0,373.446
2025-07-22 09:53:57.207,768.0,82.0,378.491
2025-07-22 09:54:02.251,768.0,90.0,383.535
2025-07-22 09:54:07.298,768.0,90.0,388.582
2025-07-22 09:54:12.345,768.0,90.0,393.629
2025-07-22 09:54:17.391,768.0,88.0,398.675
