timestamp,memory_used,gpu_util,time_sec
2025-07-22 09:47:38.736,1.0,0.0,0.0
2025-07-22 09:47:43.813,1.0,0.0,5.077
2025-07-22 09:47:48.866,108.0,1.0,10.13
2025-07-22 09:47:53.914,2060.0,97.0,15.178
2025-07-22 09:47:58.962,2060.0,98.0,20.226
2025-07-22 09:48:04.012,2060.0,97.0,25.276
2025-07-22 09:48:09.060,2060.0,97.0,30.324
2025-07-22 09:48:14.106,2060.0,97.0,35.37
2025-07-22 09:48:19.156,2060.0,97.0,40.42
2025-07-22 09:48:24.204,2070.0,91.0,45.468
2025-07-22 09:48:29.250,2070.0,91.0,50.514
2025-07-22 09:48:34.297,2070.0,91.0,55.561
2025-07-22 09:48:39.344,2070.0,91.0,60.608
2025-07-22 09:48:44.395,2070.0,91.0,65.659
2025-07-22 09:48:49.442,2070.0,97.0,70.706
2025-07-22 09:48:54.492,2070.0,97.0,75.756
2025-07-22 09:48:59.539,2070.0,97.0,80.803
2025-07-22 09:49:04.588,2070.0,97.0,85.852
2025-07-22 09:49:09.638,2070.0,96.0,90.902
2025-07-22 09:49:14.686,2070.0,97.0,95.95
2025-07-22 09:49:19.735,2070.0,9.0,100.999
2025-07-22 09:49:24.782,2070.0,46.0,106.046
2025-07-22 09:49:29.831,2070.0,91.0,111.095
2025-07-22 09:49:34.880,2070.0,91.0,116.144
2025-07-22 09:49:39.929,2070.0,91.0,121.193
2025-07-22 09:49:44.974,2070.0,91.0,126.238
2025-07-22 09:49:50.022,2070.0,97.0,131.286
2025-07-22 09:49:55.073,2070.0,97.0,136.337
2025-07-22 09:50:00.123,2070.0,97.0,141.387
2025-07-22 09:50:05.176,2070.0,97.0,146.44
2025-07-22 09:50:10.279,2070.0,97.0,151.543
2025-07-22 09:50:15.329,2070.0,97.0,156.593
2025-07-22 09:50:20.378,2070.0,89.0,161.642
2025-07-22 09:50:25.427,2070.0,91.0,166.691
2025-07-22 09:50:30.474,2070.0,91.0,171.738
2025-07-22 09:50:35.519,2070.0,91.0,176.783
2025-07-22 09:50:40.568,2070.0,91.0,181.832
2025-07-22 09:50:45.614,2070.0,91.0,186.878
2025-07-22 09:50:50.659,2070.0,97.0,191.923
2025-07-22 09:50:55.707,2070.0,97.0,196.971
2025-07-22 09:51:00.754,2070.0,97.0,202.018
2025-07-22 09:51:05.803,2070.0,97.0,207.067
2025-07-22 09:51:10.851,2070.0,97.0,212.115
2025-07-22 09:51:15.902,2070.0,97.0,217.166
2025-07-22 09:51:20.951,2070.0,90.0,222.215
2025-07-22 09:51:25.999,2070.0,90.0,227.263
2025-07-22 09:51:31.047,2070.0,91.0,232.311
2025-07-22 09:51:36.094,2070.0,91.0,237.358
2025-07-22 09:51:41.145,2070.0,91.0,242.409
2025-07-22 09:51:46.193,2070.0,68.0,247.457
2025-07-22 09:51:51.240,2070.0,97.0,252.504
2025-07-22 09:51:56.288,2070.0,97.0,257.552
2025-07-22 09:52:01.337,2070.0,97.0,262.601
2025-07-22 09:52:06.386,2070.0,97.0,267.65
2025-07-22 09:52:11.434,2070.0,97.0,272.698
2025-07-22 09:52:16.483,2070.0,97.0,277.747
2025-07-22 09:52:21.533,2070.0,84.0,282.797
2025-07-22 09:52:26.578,2070.0,91.0,287.842
2025-07-22 09:52:31.626,2070.0,91.0,292.89
2025-07-22 09:52:36.674,2070.0,91.0,297.938
2025-07-22 09:52:41.722,2070.0,91.0,302.986
2025-07-22 09:52:46.770,2070.0,62.0,308.034
2025-07-22 09:52:51.819,2070.0,96.0,313.083
2025-07-22 09:52:56.865,2070.0,96.0,318.129
2025-07-22 09:53:01.913,2070.0,96.0,323.177
2025-07-22 09:53:06.962,2070.0,96.0,328.226
2025-07-22 09:53:12.011,2070.0,97.0,333.275
2025-07-22 09:53:17.057,2070.0,97.0,338.321
2025-07-22 09:53:22.103,2070.0,51.0,343.367
2025-07-22 09:53:27.148,2070.0,91.0,348.412
2025-07-22 09:53:32.196,2070.0,91.0,353.46
2025-07-22 09:53:37.242,2070.0,91.0,358.506
2025-07-22 09:53:42.290,2070.0,91.0,363.554
2025-07-22 09:53:47.339,2070.0,91.0,368.603
2025-07-22 09:53:52.388,2070.0,96.0,373.652
2025-07-22 09:53:57.435,2070.0,96.0,378.699
2025-07-22 09:54:02.485,2070.0,97.0,383.749
2025-07-22 09:54:07.533,2070.0,97.0,388.797
2025-07-22 09:54:12.582,2070.0,97.0,393.846
2025-07-22 09:54:17.632,2070.0,65.0,398.896
2025-07-22 09:54:22.680,2070.0,13.0,403.944
2025-07-22 09:54:27.728,2070.0,90.0,408.992
2025-07-22 09:54:32.776,2070.0,91.0,414.04
2025-07-22 09:54:37.825,2070.0,91.0,419.089
2025-07-22 09:54:42.871,2070.0,92.0,424.135
2025-07-22 09:54:47.919,2070.0,96.0,429.183
2025-07-22 09:54:52.966,2070.0,97.0,434.23
2025-07-22 09:54:58.013,2070.0,97.0,439.277
2025-07-22 09:55:03.060,2070.0,97.0,444.324
2025-07-22 09:55:08.110,2070.0,97.0,449.374
2025-07-22 09:55:13.159,2070.0,97.0,454.423
2025-07-22 09:55:18.207,2070.0,82.0,459.471
2025-07-22 09:55:23.254,2070.0,89.0,464.518
2025-07-22 09:55:28.302,2070.0,91.0,469.566
2025-07-22 09:55:33.349,2070.0,91.0,474.613
2025-07-22 09:55:38.397,2070.0,91.0,479.661
2025-07-22 09:55:43.445,2070.0,91.0,484.709
2025-07-22 09:55:48.494,2070.0,97.0,489.758
2025-07-22 09:55:53.541,2070.0,97.0,494.805
2025-07-22 09:55:58.588,2070.0,97.0,499.852
2025-07-22 09:56:03.637,2070.0,97.0,504.901
2025-07-22 09:56:08.686,2070.0,97.0,509.95
2025-07-22 09:56:13.733,2070.0,97.0,514.997
2025-07-22 09:56:18.782,2070.0,90.0,520.046
2025-07-22 09:56:23.828,2070.0,90.0,525.092
2025-07-22 09:56:28.877,2070.0,90.0,530.141
2025-07-22 09:56:33.924,2070.0,91.0,535.188
2025-07-22 09:56:38.970,2070.0,91.0,540.234
2025-07-22 09:56:44.016,2070.0,91.0,545.28
2025-07-22 09:56:49.061,2070.0,97.0,550.325
2025-07-22 09:56:54.111,2070.0,97.0,555.375
2025-07-22 09:56:59.159,2070.0,97.0,560.423
2025-07-22 09:57:04.206,2070.0,97.0,565.47
2025-07-22 09:57:09.255,2070.0,97.0,570.519
2025-07-22 09:57:14.304,2070.0,97.0,575.568
2025-07-22 09:57:19.352,2070.0,90.0,580.616
2025-07-22 09:57:24.400,2070.0,91.0,585.664
2025-07-22 09:57:29.447,2070.0,91.0,590.711
2025-07-22 09:57:34.496,2070.0,91.0,595.76
2025-07-22 09:57:39.545,2070.0,91.0,600.809
2025-07-22 09:57:44.591,2070.0,0.0,605.855
2025-07-22 09:57:49.637,2070.0,92.0,610.901
2025-07-22 09:57:54.684,2070.0,91.0,615.948
2025-07-22 09:57:59.733,2070.0,92.0,620.997
2025-07-22 09:58:04.780,3370.0,92.0,626.044
2025-07-22 09:58:09.828,3370.0,92.0,631.092
2025-07-22 09:58:14.875,3370.0,92.0,636.139
2025-07-22 09:58:19.922,3370.0,91.0,641.186
2025-07-22 09:58:24.970,3370.0,41.0,646.234
2025-07-22 09:58:30.016,1.0,0.0,651.28
