timestamp,memory_used,gpu_util,time_sec
2025-07-16 12:31:59.866,1.0,0.0,0.0
2025-07-16 12:32:04.942,1.0,0.0,5.076
2025-07-16 12:32:09.994,126.0,0.0,10.128
2025-07-16 12:32:15.039,292.0,3.0,15.173
2025-07-16 12:32:20.085,292.0,29.0,20.219
2025-07-16 12:32:25.130,292.0,29.0,25.264
2025-07-16 12:32:30.175,292.0,28.0,30.309
2025-07-16 12:32:35.220,292.0,30.0,35.354
2025-07-16 12:32:40.265,292.0,30.0,40.399
2025-07-16 12:32:45.311,292.0,28.0,45.445
2025-07-16 12:32:50.357,298.0,24.0,50.491
2025-07-16 12:32:55.400,298.0,23.0,55.534
2025-07-16 12:33:00.444,298.0,37.0,60.578
2025-07-16 12:33:05.490,298.0,39.0,65.624
2025-07-16 12:33:10.535,298.0,39.0,70.669
2025-07-16 12:33:15.580,298.0,18.0,75.714
2025-07-16 12:33:20.625,298.0,30.0,80.759
2025-07-16 12:33:25.670,298.0,30.0,85.804
2025-07-16 12:33:30.714,298.0,29.0,90.848
2025-07-16 12:33:35.760,298.0,29.0,95.894
2025-07-16 12:33:40.806,298.0,30.0,100.94
2025-07-16 12:33:45.852,298.0,29.0,105.986
2025-07-16 12:33:50.897,298.0,21.0,111.031
2025-07-16 12:33:55.941,298.0,21.0,116.075
2025-07-16 12:34:00.985,298.0,11.0,121.119
2025-07-16 12:34:06.030,298.0,21.0,126.164
2025-07-16 12:34:11.074,298.0,21.0,131.208
2025-07-16 12:34:16.117,298.0,23.0,136.251
2025-07-16 12:34:21.163,298.0,25.0,141.297
2025-07-16 12:34:26.207,298.0,25.0,146.341
2025-07-16 12:34:31.251,298.0,14.0,151.385
2025-07-16 12:34:36.296,298.0,27.0,156.43
2025-07-16 12:34:41.341,298.0,29.0,161.475
2025-07-16 12:34:46.386,298.0,29.0,166.52
2025-07-16 12:34:51.431,298.0,30.0,171.565
2025-07-16 12:34:56.476,298.0,29.0,176.61
2025-07-16 12:35:01.520,298.0,28.0,181.654
2025-07-16 12:35:06.565,298.0,26.0,186.699
2025-07-16 12:35:11.609,298.0,21.0,191.743
2025-07-16 12:35:16.654,298.0,21.0,196.788
2025-07-16 12:35:21.698,298.0,21.0,201.832
2025-07-16 12:35:26.742,298.0,21.0,206.876
2025-07-16 12:35:31.786,298.0,21.0,211.92
2025-07-16 12:35:36.831,298.0,22.0,216.965
2025-07-16 12:35:41.874,298.0,22.0,222.008
2025-07-16 12:35:46.918,298.0,22.0,227.052
2025-07-16 12:35:51.964,298.0,16.0,232.098
2025-07-16 12:35:57.008,298.0,28.0,237.142
2025-07-16 12:36:02.054,298.0,31.0,242.188
2025-07-16 12:36:07.098,298.0,30.0,247.232
2025-07-16 12:36:12.145,298.0,29.0,252.279
2025-07-16 12:36:17.190,298.0,29.0,257.324
2025-07-16 12:36:22.237,298.0,29.0,262.371
2025-07-16 12:36:27.282,298.0,28.0,267.416
2025-07-16 12:36:32.327,298.0,21.0,272.461
2025-07-16 12:36:37.371,298.0,21.0,277.505
2025-07-16 12:36:42.415,298.0,3.0,282.549
2025-07-16 12:36:47.459,298.0,21.0,287.593
2025-07-16 12:36:52.502,298.0,21.0,292.636
2025-07-16 12:36:57.546,298.0,22.0,297.68
2025-07-16 12:37:02.591,298.0,22.0,302.725
2025-07-16 12:37:07.635,298.0,22.0,307.769
2025-07-16 12:37:12.679,298.0,23.0,312.813
2025-07-16 12:37:17.722,298.0,0.0,317.856
2025-07-16 12:37:22.769,298.0,28.0,322.903
2025-07-16 12:37:27.814,298.0,30.0,327.948
2025-07-16 12:37:32.859,298.0,30.0,332.993
2025-07-16 12:37:37.904,298.0,29.0,338.038
2025-07-16 12:37:42.949,298.0,29.0,343.083
2025-07-16 12:37:47.993,298.0,29.0,348.127
2025-07-16 12:37:53.039,298.0,0.0,353.173
2025-07-16 12:37:58.084,298.0,21.0,358.218
2025-07-16 12:38:03.130,298.0,0.0,363.264
2025-07-16 12:38:08.175,298.0,21.0,368.309
2025-07-16 12:38:13.219,298.0,21.0,373.353
2025-07-16 12:38:18.263,298.0,23.0,378.397
2025-07-16 12:38:23.307,298.0,22.0,383.441
2025-07-16 12:38:28.352,298.0,22.0,388.486
2025-07-16 12:38:33.396,298.0,23.0,393.53
2025-07-16 12:38:38.441,298.0,0.0,398.575
2025-07-16 12:38:43.486,298.0,27.0,403.62
2025-07-16 12:38:48.530,298.0,27.0,408.664
2025-07-16 12:38:53.576,298.0,28.0,413.71
2025-07-16 12:38:58.620,298.0,29.0,418.754
2025-07-16 12:39:03.669,298.0,29.0,423.803
2025-07-16 12:39:08.714,298.0,29.0,428.848
2025-07-16 12:39:13.759,298.0,0.0,433.893
2025-07-16 12:39:18.805,298.0,21.0,438.939
2025-07-16 12:39:23.849,298.0,0.0,443.983
2025-07-16 12:39:28.893,298.0,21.0,449.027
2025-07-16 12:39:33.937,298.0,21.0,454.071
2025-07-16 12:39:38.981,298.0,20.0,459.115
2025-07-16 12:39:44.025,298.0,22.0,464.159
2025-07-16 12:39:49.068,298.0,22.0,469.202
